ID	Chrom	Start	Stop	Name	Mature_ID	Strand	miRBase_Version	GLM_Intercept_Coef	GLM_Aligned_Reads_Coef	GLM_Protocol_Coef	GLM_Smoke_Former_Coef	GLM_Smoke_Never_Coef	GLM_Gender_Coef	GLM_Age_Coef	GLM_ILD_Coef	GLM_COPD_Coef	GLM_Intercept_Std_Error	GLM_Aligned_Reads_Std_Error	GLM_Protocol_Std_Error	GLM_Smoke_Former_Std_Error	GLM_Smoke_Never_Std_Error	GLM_Gender_Std_Error	GLM_Age_Std_Error	GLM_ILD_Std_Error	GLM_COPD_Std_Error	GLM_Intercept_Zvalue	GLM_Aligned_Reads_Zvalue	GLM_Protocol_Zvalue	GLM_Smoke_Former_Zvalue	GLM_Smoke_Never_Zvalue	GLM_Gender_Zvalue	GLM_Age_Zvalue	GLM_ILD_Zvalue	GLM_COPD_Zvalue	GLM_Intercept_Pvalue	GLM_Aligned_Reads_Pvalue	GLM_Protocol_Pvalue	GLM_Smoke_Former_Pvalue	GLM_Smoke_Never_Pvalue	GLM_Gender_Pvalue	GLM_Age_Pvalue	GLM_ILD_Pvalue	GLM_COPD_Pvalue	GLM_ANOVA_Pvalue	GLM_ANOVA_FDR	Mirna_Cluster
MI0017385_MIMAT0019880	MI0017385_MIMAT0019880	chr19	4445983	4446006	hsa-miR-4746-5p	MI0017385_MIMAT0019880	+	miRBase18_mature_miRNA	0.437965977996296	0.165663335485202	-0.925237136466183	0.00602320443122055	-0.003209398200171	-0.087363554399996	-0.00155631548763733	0.159863231141913	0.354939141301009	0.329478296120983	0.0183062071792004	0.221449489773263	0.200398837242283	0.216475326259218	0.0806600774716638	0.00389025343936621	0.118342250497004	0.118926014543205	1.32927110268737	9.04957175801162	-4.17809558926288	0.0300560847263723	-0.0148256997951254	-1.08310774224941	-0.400055038031373	1.35085508743101	2.98453742576282	0.183758544396495	1.43530124060417e-19	2.93960114945747e-05	0.97602232420474	0.988171236361709	0.27876060286671	0.689115979498521	0.176741857624665	0.00284007455499442	0.00772136754577035	0.0200408528435163	3
MI0000265_MIMAT0000252	MI0000265_MIMAT0000252	chr19	4770711	4770734	hsa-miR-7-5p	MI0000265_MIMAT0000252	+	miRBase18_mature_miRNA	4.58961330321953	0.206999409629175	-1.85877323270017	0.148816932042087	0.217504102156509	0.0165553833211449	0.00034936719779914	0.0982246811762406	0.151563109271513	0.178935141115391	0.0105698360480843	0.130599235624733	0.108737542449095	0.1171290321567	0.0444954641977055	0.0021400489295586	0.0628697538613013	0.0642699982168234	25.6495916599177	19.5839754455503	-14.2326501668143	1.3685883338016	1.85696149068767	0.372069010171122	0.163251967267496	1.56235192828871	2.35822488683126	4.27262788726123e-145	2.11825409778787e-85	5.74621738707465e-46	0.171127992752264	0.0633166330684857	0.709841468901907	0.870320051019471	0.118205105093335	0.0183625650206839	0.0676583573189153	0.12210219172398	NA
MI0016597_MIMAT0018356	MI0016597_MIMAT0018356	chr19	6416444	6416466	hsa-miR-3940-3p	MI0016597_MIMAT0018356	-	miRBase18_mature_miRNA	-0.130483012207466	0.18663288104968	-2.30164658506148	-0.351974300017114	-0.379754042484176	-0.125230843828861	0.00883514742562202	-0.093387491843712	0.205159001333522	0.433090378467272	0.0248809667165326	0.317324843802906	0.250093152276613	0.272976070414884	0.108694021364279	0.00525870318850182	0.156061995645	0.15672026352844	-0.301283562727142	7.50103013182637	-7.25328202317201	-1.40737280014695	-1.39116238982782	-1.15214104931457	1.68010003776979	-0.598399959309402	1.30907769496119	0.763198274002378	6.33182317790166e-14	4.06791819373499e-13	0.159316872328702	0.164176189278493	0.249263117277809	0.0929378535604302	0.549573092915155	0.190508033930082	0.0551352275751273	0.104110933813524	NA
MI0017865_MIMAT0021017	MI0017865_MIMAT0021017	chr19	8454223	8454244	hsa-miR-4999-5p	MI0017865_MIMAT0021017	-	miRBase18_mature_miRNA	-0.616071877250787	0.12748587091656	0.695800767837357	0.649345193740689	0.64596190147543	-0.0570173962850034	0.00407943981888673	-0.261970672024358	-0.134979377864279	0.370789024630761	0.0164535689651326	0.18904088377881	0.273986115714612	0.285059512505308	0.0759657375847533	0.00374535178017029	0.104064263999475	0.101790053766919	-1.66151594660679	7.74821992643179	3.68068935104794	2.36999306350639	2.26605979852506	-0.750567270164268	1.0892007101937	-2.51739321411699	-1.32605665159935	0.0966098689210692	9.31896405851856e-15	0.000232604251843196	0.0177884189860904	0.0234477222192126	0.452913124879026	0.276065385830643	0.0118226801876944	0.184820933134136	0.0451322236707449	0.0892404280362736	3
MI0000242_MIMAT0000232	MI0000242_MIMAT0000232	chr19	10928104	10928126	hsa-miR-199a-3p	MI0000242_MIMAT0000232	-	miRBase18_mature_miRNA	8.75488955593493	0.176603936495957	-1.49560622316282	0.296704169383076	0.317777239005074	-0.0254121293497148	-0.00107282860416501	0.227187745142237	0.132184018895024	0.167741281061645	0.00992882210097128	0.122699059400899	0.10182974472112	0.109733334942763	0.0417616742679277	0.00200847463338563	0.0589596304933858	0.060276902257196	52.1928144373567	17.7869977626733	-12.189223213816	2.913727911188	2.89590432270037	-0.608503605163908	-0.53415093540742	3.85327627125688	2.19294645121288	0	8.91291750917201e-71	3.54787014051252e-34	0.00357141035018318	0.00378067648534338	0.542853515617261	0.593237111865974	0.000116547758433935	0.0283112374274567	0.000662545707788009	0.00227299096780738	1
MI0000242_MIMAT0000231	MI0000242_MIMAT0000231	chr19	10928144	10928167	hsa-miR-199a-5p	MI0000242_MIMAT0000231	-	miRBase18_mature_miRNA	7.12241479278658	0.170947213195136	-1.19197695402777	0.276056703857911	0.320962019526671	-0.00891807701573463	-0.00152532496629424	0.198841066248566	0.164653663851756	0.161329907598288	0.00954700346501983	0.117971926921473	0.0979549403388827	0.105552123615374	0.0401594867008887	0.00193142342822856	0.0567024426587081	0.0579694258446078	44.1481365657346	17.9058501257998	-10.1039034042497	2.81820092894623	3.04079168218574	-0.222066509020826	-0.789741360698527	3.50674603994382	2.84035353900391	0	1.06161718904524e-71	5.3086135206618e-24	0.00482935778712765	0.00235957021574835	0.824262108877745	0.429678831065145	0.000453621855974163	0.00450635606963095	0.00239396089602117	0.00740631652206551	NA
MI0019302_MIMAT0022488	MI0019302_MIMAT0022488	chr19	13031186	13031208	hsa-miR-5695	MI0019302_MIMAT0022488	+	miRBase18_mature_miRNA	-0.316847492829712	0.220991539023816	-1.81199063096133	-0.0369761164802298	-0.0198543654959897	-0.00573822260089824	-0.00391797933696414	-0.125759660941012	0.375281736442811	0.428507840407863	0.0235500764910983	0.288147302744311	0.25664007069789	0.279331128361263	0.105534608651115	0.00508112545468929	0.155522940712906	0.153278760810584	-0.739420526187176	9.38389899104357	-6.28841781166769	-0.144077720909597	-0.0710782418431784	-0.0543728988456111	-0.771084944054727	-0.808624504941451	2.44836097616009	0.459651681998272	6.35771848572811e-21	3.207177854461e-10	0.885439097288276	0.943335484858137	0.956638070492673	0.44065658412897	0.418731165048379	0.014350779972894	0.000233492277952996	0.000915320252624357	3
MI0000079_MIMAT0004496	MI0000079_MIMAT0004496	chr19	13947443	13947465	hsa-miR-23a-5p	MI0000079_MIMAT0004496	-	miRBase18_mature_miRNA	3.14640333345306	0.202910509426972	-2.93073321234989	-0.189265630820175	-0.293126913581856	-0.153924249580937	-0.00426955962415797	-0.454765257028307	0.128486651092438	0.402039434095506	0.0238524250559743	0.297330146852689	0.243170271372611	0.262506847404861	0.100469146657303	0.00482257571689585	0.141982192624147	0.14462721447411	7.82610626375925	8.50691319439443	-9.85683168482042	-0.778325531948608	-1.11664482842907	-1.53205491140447	-0.885327649537903	-3.20297389850961	0.888398850518124	5.03212045684939e-15	1.78625164455382e-17	6.403823697958e-23	0.436377127374666	0.264146216235077	0.125508884903179	0.375979941552405	0.00136016308251761	0.374326243481398	6.32920858489872e-06	3.71706910960577e-05	3
MI0000079_MIMAT0000078	MI0000079_MIMAT0000078	chr19	13947408	13947429	hsa-miR-23a-3p	MI0000079_MIMAT0000078	-	miRBase18_mature_miRNA	7.80345426695671	0.198578016646345	-0.286196676330399	0.074095717252351	0.126786987180319	0.00880345180520211	0.000835776322941646	0.0754521866410674	-0.02769657638231	0.140688674000314	0.00832646509919215	0.102882208824005	0.0854117349866366	0.0920386271743252	0.0350246075730305	0.00168448553192262	0.0494471660712392	0.0505520936068341	55.4661156799252	23.8490180743821	-2.78178977300129	0.867512142961901	1.37754105067407	0.251350476571247	0.496161176277789	1.52591528769035	-0.547881885915912	0	1.03667675513945e-125	0.00540600458376498	0.385661461394033	0.168345032147449	0.801543152766573	0.619780700037581	0.127030962873735	0.583773007459074	0.0337458348347764	0.0704393480135544	NA
MI0000081_MIMAT0004497	MI0000081_MIMAT0004497	chr19	13947139	13947161	hsa-miR-24-2-5p	MI0000081_MIMAT0004497	-	miRBase18_mature_miRNA	4.34338055332616	0.184608426555967	-0.456892630608854	0.00165634454297336	-0.00143160253010817	-0.0378436895974033	0.000875662493441308	-0.128098707695471	-0.0590785003520597	0.179128477366527	0.0105634737072463	0.130111069935712	0.108884781885518	0.117296206674035	0.0445506837992177	0.00214265031555744	0.0628532373768347	0.0642133761632687	24.2472923187913	17.4761098169186	-3.51155847718879	0.0152119011884952	-0.0122050198442187	-0.8494524970247	0.408681942677843	-2.03806061615345	-0.920034171725325	7.06165666527536e-130	2.17864941051762e-68	0.000445487441866731	0.987863126985702	0.990262044867644	0.395629552174972	0.682773087075527	0.0415438711960201	0.357554902302006	0.107818701616088	0.183133235833208	NA
MI0000085_MIMAT0004501	MI0000085_MIMAT0004501	chr19	13947300	13947322	hsa-miR-27a-5p	MI0000085_MIMAT0004501	-	miRBase18_mature_miRNA	3.96774002827315	0.188904651336689	1.2934183931376	0.0623544630739381	-0.0196314763630206	0.0981684998056416	-0.000795196092585614	-0.49904570922161	0.0745050619673656	0.3289493565472	0.0194382365641327	0.239691261049847	0.199833284707336	0.215386711741295	0.0818657016613426	0.0039368720631721	0.115542809099599	0.117953897720068	12.0618567852521	9.71819901015372	5.39618502348576	0.312032418249335	-0.0911452531324234	1.19914076119129	-0.201986775243311	-4.31914121796561	0.631645612459399	1.67953153987752e-33	2.5220263345646e-22	6.8072749950459e-08	0.755015886241848	0.927377175461105	0.230473216889627	0.839927062926576	1.56637532031889e-05	0.527618474428646	1.52604962000424e-08	1.88848640475525e-07	3
MI0000085_MIMAT0000084	MI0000085_MIMAT0000084	chr19	13947260	13947281	hsa-miR-27a-3p	MI0000085_MIMAT0000084	-	miRBase18_mature_miRNA	7.95320879456575	0.184199864870957	0.193252621067574	0.0752357979635111	0.0959744019609942	0.0121489800920107	0.00159646365025615	0.00768601426985026	-0.0917701774487564	0.144662885935463	0.00856183002478315	0.105791854475716	0.0878235265308845	0.0946382358271257	0.0360144364792196	0.00173209260888315	0.0508435877913285	0.0519794541262097	54.9775344459381	21.5140763525754	1.82672495935814	0.856670199152767	1.01411867119236	0.337336392838484	0.921696474004097	0.15116978568458	-1.76550868013989	0	1.14945864825332e-102	0.0677411335327377	0.391627177467004	0.310526129758052	0.735863328285746	0.356686920287508	0.879841783887661	0.0774783127028109	0.0445731710496344	0.0886302931960235	NA
MI0000081_MIMAT0000080	MI0000081_MIMAT0000080	chr19	13947102	13947124	hsa-miR-24-3p	MI0000081_MIMAT0000080	-	miRBase18_mature_miRNA	8.27069446063514	0.196023694308928	1.33596174121205	0.0586886992554096	0.0832593793126251	-0.0127370552198916	0.000694916935409283	0.0440619969490862	-0.065581592845777	0.136314273596152	0.00806796272421084	0.0996901043046433	0.0827539523155537	0.0891757988627589	0.0339365927741029	0.00163215044371645	0.0479106766202279	0.0489809969402986	60.6737228790734	24.2965542863365	13.4011469897702	0.709195121359526	0.933654426138204	-0.375319210878802	0.425767696896212	0.9196696865367	-1.33891911031767	0	2.13181605909286e-130	5.95358814919458e-41	0.478203400569302	0.350482180672948	0.707423080484312	0.670277127528249	0.357745398221925	0.18059700763574	0.0220779226709025	0.0498371348890404	NA
MI0000271_MIMAT0000258	MI0000271_MIMAT0000258	chr19	13985538	13985560	hsa-miR-181c-5p	MI0000271_MIMAT0000258	+	miRBase18_mature_miRNA	8.24493171885397	0.217261336476504	-3.69147927515904	-0.039184358501603	0.0934312828169743	0.0916887983929551	-0.00160608282495714	-0.175670707460847	-0.0831645948728579	0.157812461527939	0.00934266637039751	0.11552122831808	0.0957908305489693	0.103226687818813	0.0392933140275716	0.00188971218046533	0.0554747842891235	0.0567162459993173	52.2451246183387	23.2547463286179	-31.9549863596912	-0.409061684474816	0.905107824257307	2.33344528610181	-0.849908701208486	-3.16667671108528	-1.46632756466038	0	1.27363033854736e-119	4.6061284482848e-224	0.682494393717423	0.365408267437944	0.0196247867979289	0.395375847583255	0.00154191631476246	0.142559069466238	0.0049706488345993	0.0139459904549689	NA
MI0000271_MIMAT0004559	MI0000271_MIMAT0004559	chr19	13985576	13985598	hsa-miR-181c-3p	MI0000271_MIMAT0004559	+	miRBase18_mature_miRNA	4.74789354005934	0.203722699243845	-2.10101347830884	-0.102213105153031	0.0128589344860289	0.0400072618564428	-0.000534996096867401	-0.149475964937845	-0.0964654214495102	0.161156400032821	0.00952713181835991	0.117854931164546	0.0978183248846917	0.105373619772466	0.0401265851796438	0.0019294606527088	0.0566132572882672	0.0578845202987478	29.4614023339588	21.3834240071338	-17.8271155695255	-1.0449279853598	0.122031818910608	0.997026327491692	-0.27727753666099	-2.64029967710095	-1.66651500179396	8.99454109276552e-191	1.9061789894849e-101	4.35307566121919e-71	0.296056254401701	0.902873818737221	0.318751730923741	0.781567006743462	0.00828327460466073	0.09561088273468	0.0309420308013266	0.0659779302932903	NA
MI0003139_MIMAT0002821	MI0003139_MIMAT0002821	chr19	13985723	13985746	hsa-miR-181d	MI0003139_MIMAT0002821	+	miRBase18_mature_miRNA	5.3794268811892	0.216717647224112	-1.67699300241475	-0.0124934166540731	0.128301264871105	0.0712912917715254	-0.00185437943615729	-0.153608707398344	-0.0769073838020981	0.154627391798726	0.00914243753740032	0.112901780260975	0.093926153806092	0.101181886396961	0.0384832728575175	0.0018506598249408	0.0543127026725134	0.0555233927732426	34.7896114563677	23.7045805713797	-14.8535567688865	-0.13301318267397	1.26802602165123	1.85252673377023	-1.00200988380812	-2.82822801738574	-1.38513480464329	3.49237596681016e-265	3.23409792121757e-124	6.59734527783437e-50	0.894182954875458	0.204788658050563	0.0639502223155419	0.31633881925266	0.00468064550877153	0.166011251245122	0.0153291972610263	0.0360106227182754	NA
MI0006407_MIMAT0005924	MI0006407_MIMAT0005924	chr19	20510128	20510151	hsa-miR-1270	MI0006407_MIMAT0005924	-	miRBase18_mature_miRNA	0.712207516235357	0.142339641845109	1.61610634994901	0.0662291037489331	0.0439150776582586	-0.0572409787485994	-0.000151267524670365	-0.109731248047005	-0.0652664319816099	0.299563355844127	0.0161187392925541	0.187087381953769	0.189992796330066	0.203244028659967	0.0719542691482584	0.00348756645322733	0.100345066301563	0.100698201877377	2.37748543785823	8.83069322368535	8.6382434404281	0.34858744662022	0.216070690724841	-0.795518868111314	-0.0433733741561783	-1.0935390457288	-0.648139001142113	0.0174311312281571	1.04028948597919e-18	5.70838801818291e-18	0.72739905343172	0.828932645489248	0.426311739861185	0.965403902066618	0.274157195257308	0.516895050656546	0.553571661501643	0.64961305291674	NA
MI0015976_MIMAT0005924	MI0015976_MIMAT0005924	chr19	20579287	20579310	hsa-miR-1270	MI0015976_MIMAT0005924	-	miRBase18_mature_miRNA	0.712207516235357	0.142339641845109	1.61610634994901	0.0662291037489331	0.0439150776582586	-0.0572409787485994	-0.000151267524670365	-0.109731248047005	-0.0652664319816099	0.299563355844127	0.0161187392925541	0.187087381953769	0.189992796330066	0.203244028659967	0.0719542691482584	0.00348756645322733	0.100345066301563	0.100698201877377	2.37748543785823	8.83069322368535	8.6382434404281	0.34858744662022	0.216070690724841	-0.795518868111314	-0.0433733741561783	-1.0935390457288	-0.648139001142113	0.0174311312281571	1.04028948597919e-18	5.70838801818291e-18	0.72739905343172	0.828932645489248	0.426311739861185	0.965403902066618	0.274157195257308	0.516895050656546	0.553571661501643	0.64961305291674	NA
MI0003656_MIMAT0003311	MI0003656_MIMAT0003311	chr19	40788509	40788533	hsa-miR-641	MI0003656_MIMAT0003311	-	miRBase18_mature_miRNA	1.55196368129361	0.207714821107646	-3.56810490100597	0.057582266463433	0.18614154653177	-0.0326811183811681	0.000953650623119014	-0.0070744380864575	0.0537270197509672	0.194669884682374	0.0112806559556692	0.158744387069673	0.117064128158995	0.125589996039503	0.0484857010645645	0.00231174293482827	0.0688044409287809	0.0710812359664218	7.97228438197215	18.413363719621	-22.4770460667686	0.491886518688506	1.48213673383047	-0.67403621405101	0.412524510728031	-0.102819498145188	0.755853763943377	1.55767852492221e-15	1.02644793299631e-75	6.96205618971076e-112	0.622799569146396	0.138303916333901	0.500288290406215	0.679955019094296	0.918106229998914	0.449736877830361	0.527481269523492	0.624642476461946	NA
MI0000803_MIMAT0004693	MI0000803_MIMAT0004693	chr19	46142306	46142328	hsa-miR-330-5p	MI0000803_MIMAT0004693	-	miRBase18_mature_miRNA	3.07232365967701	0.180054965692775	-0.661532568096126	-0.108229895921561	-0.0985266640759518	-0.0476331079205927	-0.00237873619054566	0.132168984537118	0.0104489178627744	0.171530495604968	0.0100064102940963	0.122131616203567	0.104267788800265	0.112223890208846	0.0426393325695021	0.00205048735473311	0.0602995932282882	0.0616869276496251	17.9112387499453	17.9939619104972	-5.41655460444816	-1.03799933965115	-0.877947323805977	-1.11711663973517	-1.16008332607117	2.19187190926379	0.169386258335366	9.63668360016667e-72	2.17254973842464e-72	6.07584410518092e-08	0.299270362518813	0.379972305756159	0.263944456715103	0.246014882134292	0.0283887569322612	0.865492831585642	0.020966556010607	0.0481119977329493	NA
MI0000803_MIMAT0000751	MI0000803_MIMAT0000751	chr19	46142266	46142289	hsa-miR-330-3p	MI0000803_MIMAT0000751	-	miRBase18_mature_miRNA	1.97202735557604	0.186012296067319	0.133418597293931	0.0253476514580833	0.117623092686581	-0.0824141496790067	-0.00143053343941394	0.139639327886166	0.0191382436823214	0.201153942649771	0.0114361477185141	0.137059733249889	0.124225964883404	0.133011120078264	0.0493994618383544	0.00237710729616404	0.069792566851162	0.0713833370199843	9.80357297301171	16.2652932303578	0.973433948325877	0.204044713855707	0.88431021870481	-1.6683207997019	-0.601795906193383	2.00077650366346	0.268105197673281	1.08672134799938e-22	1.74031967339382e-59	0.330337673286065	0.838318557260786	0.37652877350787	0.0952520610773821	0.54731000050061	0.0454164806130648	0.788618345088343	0.0492076592422488	0.0957890670080854	NA
MI0003657_MIMAT0003312	MI0003657_MIMAT0003312	chr19	46178200	46178222	hsa-miR-642a-5p	MI0003657_MIMAT0003312	+	miRBase18_mature_miRNA	-0.389020798935276	0.190998519443862	-0.0317792032860934	0.136978224554758	0.260406720173976	-0.208251150532701	0.00533788444814642	0.358685175623278	-0.105341377590469	0.44124967123862	0.0241352646337859	0.286867872189109	0.278817152168747	0.295612320562493	0.105814500632648	0.00511224248559915	0.148536962942316	0.153687936534333	-0.881634195541192	7.91366999044591	-0.110779931693236	0.491283349999415	0.88090618035971	-1.96807761967973	1.04413757038773	2.41478732645539	-0.685423852814475	0.377974656815868	2.49910208993613e-15	0.911790859575584	0.62322605434814	0.378368602078376	0.0490591074882099	0.296421745665317	0.0157443996466345	0.493076496492173	0.000555785933866959	0.00195512513791778	2
MI0003834_MIMAT0003886	MI0003834_MIMAT0003886	chr19	46522218	46522240	hsa-miR-769-5p	MI0003834_MIMAT0003886	+	miRBase18_mature_miRNA	6.40467209575566	0.184551080041749	-2.10995328081923	0.0940586848286103	0.142699121412854	-0.0697071262592831	0.000696670847118895	0.124597269824349	0.0320071510461781	0.161149043973498	0.00953548790450803	0.117876087604983	0.0978386470400489	0.105423798127505	0.0401151151951476	0.00192921596399921	0.0566396382361533	0.0579104037139801	39.7437796578486	19.3541307891021	-17.8997566316414	0.961365346662129	1.35357598518947	-1.73767732985882	0.361116049275644	2.19982460525	0.552701224537505	0	1.88141497173606e-83	1.18438339478848e-71	0.336368501771827	0.1758716928084	0.0822676854615751	0.718012696057128	0.0278193415428249	0.580468014714568	0.0427130029660205	0.085549453917492	NA
MI0003834_MIMAT0003887	MI0003834_MIMAT0003887	chr19	46522257	46522280	hsa-miR-769-3p	MI0003834_MIMAT0003887	+	miRBase18_mature_miRNA	0.901022871437348	0.151189660697104	-0.190766122176758	-0.0181671314573804	0.0281690728594393	-0.00213389443512015	0.00257371257347948	0.194735708211545	0.132658885611415	0.243973115613453	0.0134179003176329	0.159945191500309	0.149974445379205	0.160711389815644	0.0590472103954712	0.0028737022221701	0.0846292928285272	0.0860686320565317	3.69312360163861	11.2677585254095	-1.19269682562723	-0.121134846749694	0.175277389435513	-0.0361387848948036	0.895608652011244	2.301043784049	1.54131513934464	0.00022151628803611	1.89328395761046e-29	0.232988129303364	0.90358422867937	0.860861677349542	0.971171696640068	0.370461813158258	0.0213891563593407	0.12324010603795	0.0744052100519657	0.131874195821003	NA
MI0014235_MIMAT0022839	MI0014235_MIMAT0022839	chr19	47730244	47730267	hsa-miR-3190-3p	MI0014235_MIMAT0022839	+	miRBase18_mature_miRNA	-0.765299548032179	0.140325340614653	0.309520434501201	0.248452105063794	0.239054050477592	-0.099271949064802	0.00490370551123546	0.113228875839533	0.0503237791904603	0.400431759684801	0.019537680740599	0.226643626185207	0.267739747407123	0.2828659407373	0.0899826925899726	0.00443603509746573	0.127323255421525	0.127385543580715	-1.91118593748554	7.18229264147303	1.36567014793643	0.927961229028873	0.845114296385382	-1.10323381316403	1.10542531866732	0.889302393853108	0.395050943583513	0.0559806903927487	6.85519881990331e-13	0.172042518112064	0.353427681413676	0.398047026944934	0.269925640916808	0.268975337967978	0.373840585323175	0.692805291700439	0.652509469215697	0.73526676775037	NA
MI0000479_MIMAT0000451	MI0000479_MIMAT0000451	chr19	50004088	50004110	hsa-miR-150-5p	MI0000479_MIMAT0000451	-	miRBase18_mature_miRNA	6.51376862815098	0.163747861500219	-0.911534281218578	0.148561127146314	0.172977949960858	0.0397952717061395	0.000886821507668537	0.191813935311249	0.0556652408008282	0.244779269364234	0.0144863416105089	0.179005151321071	0.148607798379785	0.160136810114721	0.0609358784592585	0.00293070072795109	0.0860322586944892	0.0879557172358171	26.6107854846908	11.3036034840867	-5.09222374044205	0.999685943577799	1.0801885577522	0.653067990687071	0.302597088542893	2.22955828687938	0.632878027150694	5.09269563244493e-156	1.25941832866551e-29	3.53888136203383e-07	0.317462516648874	0.280058222640494	0.513712447019139	0.762196933518715	0.0257767817040871	0.5268132976996	0.0486840420485949	0.0953052009595374	NA
MI0000479_MIMAT0004610	MI0000479_MIMAT0004610	chr19	50004053	50004075	hsa-miR-150-3p	MI0000479_MIMAT0004610	-	miRBase18_mature_miRNA	1.76726980066721	0.147202641406596	-0.613413874598326	0.199332229984044	0.185991950892872	0.0807084444869576	0.00570123614351623	0.0875533917890449	0.0308312657680183	0.259488757361829	0.0150074756746793	0.183974328934204	0.159073523127017	0.170848930601951	0.0637148725093544	0.00307749821155453	0.0901022932670272	0.0920464866207264	6.81058331248988	9.80862102311833	-3.33423623910977	1.25308238646906	1.08863397761735	1.26671279888551	1.85255546928048	0.971711025484908	0.334953205710688	9.72038004139183e-12	1.03371484450855e-22	0.000855339788426327	0.210175725399995	0.276315327034278	0.205258001875193	0.0639461001113024	0.331194330173107	0.737660385589001	0.582563992704919	0.672861411574181	NA
MI0000066_MIMAT0000066	MI0000066_MIMAT0000066	chr19	52196045	52196067	hsa-let-7e-5p	MI0000066_MIMAT0000066	+	miRBase18_mature_miRNA	8.08063674841385	0.195097268540348	-0.917572607315719	-0.00301331054783879	0.021886870008386	-0.0475928830244061	-0.00173115713662626	0.0804499727486156	-0.000335873483283859	0.140510124727904	0.00831631929965439	0.102761189550634	0.0852998973730566	0.0919195927179851	0.0349819090796164	0.00168240119940663	0.0493874769437215	0.0504909409599542	57.5092845733495	23.4595692530055	-8.92917463614604	-0.0353260747156607	0.238108866251575	-1.36049987769644	-1.02897997055448	1.62895490369534	-0.00665215337440928	0	1.05571979997167e-121	4.29198875115686e-19	0.971819731686814	0.811796658209278	0.173671791571226	0.303489087019198	0.103322565933176	0.994692388671141	0.0901204440994363	0.155744308630697	NA
MI0000066_MIMAT0004485	MI0000066_MIMAT0004485	chr19	52196090	52196112	hsa-let-7e-3p	MI0000066_MIMAT0004485	+	miRBase18_mature_miRNA	2.90835817460798	0.186618676697538	-1.3574636591947	-0.0159046282442934	0.0846719198924435	0.0252150116019661	-0.00145742579678607	0.137557297423682	0.0320306714156952	0.17031247374809	0.00993449948533833	0.122162096198605	0.103785892586575	0.111510872151858	0.0422016286680116	0.00203041657226313	0.0597275016155966	0.0612106379988109	17.0766010885952	18.784909795703	-11.1119872811269	-0.153244606255385	0.759315376684846	0.597489063759257	-0.717796444678148	2.30308138969205	0.523286024503084	2.21660740906802e-65	1.00356627154264e-78	1.09690784916368e-28	0.878205382369314	0.447663921360187	0.550180906385273	0.472882805865615	0.021274264192672	0.600775224987971	0.0280191708690447	0.0610606459504653	NA
MI0000469_MIMAT0000443	MI0000469_MIMAT0000443	chr19	52196520	52196544	hsa-miR-125a-5p	MI0000469_MIMAT0000443	+	miRBase18_mature_miRNA	8.83040372389692	0.222335688248796	-2.42557731059096	0.0348208707456672	0.115299327660236	-0.135974305997919	0.00170815401173606	-0.0450309168177148	-0.0579247936535487	0.283714637275024	0.016794132856595	0.207541983067769	0.172227141752344	0.185596464249199	0.0706370310236668	0.00339719157450816	0.0997244092979469	0.101952157985154	31.1242444475538	13.2388906380174	-11.6871645665973	0.202179925831541	0.621236660550948	-1.92497198746025	0.502813566521742	-0.451553607935403	-0.568156621677236	1.13194277445497e-212	5.2315865436925e-40	1.48253837987879e-31	0.839776065930944	0.534443921556057	0.054232862839712	0.615095354478224	0.651590597426781	0.569928623274246	0.843991479571064	0.895690804506505	NA
MI0000469_MIMAT0004602	MI0000469_MIMAT0004602	chr19	52196558	52196580	hsa-miR-125a-3p	MI0000469_MIMAT0004602	+	miRBase18_mature_miRNA	2.89836269978555	0.183891919293987	-1.26329627220055	-0.002987350557912	0.042760923650685	-0.0108891459898742	0.00084620907365229	-0.0303014065932057	0.00548354835823192	0.169736786849065	0.00988969829684646	0.121445360061449	0.103429586325992	0.111255428240402	0.0420558556798344	0.002023510596648	0.0593746712181651	0.0606250458714278	17.0756307668465	18.5942901162743	-10.4021781611199	-0.0288829402110958	0.384349099428089	-0.258921042357855	0.418188605018456	-0.510342305422911	0.0904502137591995	2.25376826475393e-65	3.57413121924365e-77	2.42329501854393e-25	0.976957951685364	0.700719721294006	0.795696162221372	0.675809226406939	0.60981166911204	0.927929455375627	0.744584952605219	0.815161725364008	NA
MI0000746_MIMAT0000689	MI0000746_MIMAT0000689	chr19	52195870	52195892	hsa-miR-99b-5p	MI0000746_MIMAT0000689	+	miRBase18_mature_miRNA	8.61866144145566	0.22459852606057	-0.730825607208752	0.0419892460024981	0.0361481502318855	-0.13303057101131	0.00166778185469334	0.0875057278195045	-0.0929702539737364	0.256578436747388	0.0151876333315829	0.187683929985129	0.155755408990679	0.167845770032976	0.0638804904041653	0.00307225073655405	0.090185476056702	0.0922001936914488	33.5907473391503	14.7882504901876	-3.89391679546916	0.269584512503261	0.215365273874842	-2.08249138617502	0.542853431476098	0.970286255011698	-1.00835204625345	2.28973996661155e-247	1.74428972919028e-49	9.86384948184329e-05	0.787479916577009	0.829482542170502	0.0372976088737978	0.587230721310298	0.33190382660755	0.31328548537426	0.0589473712331678	0.110109240605351	NA
